Distance,Number of Records,Recipient RECORD NUMBER,Vendor_RECORD_NUMBER,Vendor USED RECORD NUMBER,X (Recipient.csv),X,Y (Recipient.csv),Y
7.573516324,1,4521,1,1,-79.331496,-79.463841,36.073159,36.097126
9.884267012,1,1285,1,1,-79.289327,-79.463841,36.073196,36.097126
2.683841345,1,1331,1,1,-79.501739,-79.463841,36.073238,36.097126
10.572729917,1,4764,1,1,-79.276763,-79.463841,36.073556,36.097126
3.164615736,1,3383,1,1,-79.415243,-79.463841,36.073565,36.097126
8.455631788,1,3963,1,1,-79.31512,-79.463841,36.074103,36.097126
1.614213581,1,4055,1,1,-79.470239,-79.463841,36.074344,36.097126
1.606439680,1,1555,1,1,-79.469745,-79.463841,36.074372,36.097126
2.131279586,1,4888,1,1,-79.438007,-79.463841,36.074421,36.097126
4.036158155,1,1303,1,1,-79.530472,-79.463841,36.074487,36.097126
2.063393542,1,3212,1,1,-79.439482,-79.463841,36.074671,36.097126
3.953645459,1,4588,1,1,-79.398575,-79.463841,36.074944,36.097126
1.728376818,1,4269,1,1,-79.449522,-79.463841,36.07495,36.097126
3.092797112,1,4184,1,1,-79.512558,-79.463841,36.075831,36.097126
1.844427209,1,3417,1,1,-79.483829,-79.463841,36.075875,36.097126
3.754953101,1,4480,1,1,-79.525736,-79.463841,36.075884,36.097126
4.169663611,1,3590,1,1,-79.393933,-79.463841,36.075917,36.097126
1.584601439,1,4020,1,1,-79.474722,-79.463841,36.075946,36.097126
2.701805842,1,2852,1,1,-79.50471,-79.463841,36.076195,36.097126
2.966783843,1,2443,1,1,-79.51025,-79.463841,36.076223,36.097126
8.662839963,1,2058,1,1,-79.310695,-79.463841,36.077096,36.097126
2.204841669,1,1621,1,1,-79.494588,-79.463841,36.077106,36.097126
1.435966728,1,2977,1,1,-79.471698,-79.463841,36.077338,36.097126
3.845284036,1,3242,1,1,-79.399454,-79.463841,36.077389,36.097126
2.119638072,1,2814,1,1,-79.434636,-79.463841,36.07753,36.097126
4.523064924,1,1244,1,1,-79.386453,-79.463841,36.077792,36.097126
10.975155043,1,2905,1,1,-79.268695,-79.463841,36.078173,36.097126
1.438361813,1,3653,1,1,-79.474626,-79.463841,36.078222,36.097126
1.328785806,1,4419,1,1,-79.458874,-79.463841,36.078319,36.097126
11.227079011,1,1167,1,1,-79.264128,-79.463841,36.078335,36.097126
10.033855284,1,4493,1,1,-79.285657,-79.463841,36.078346,36.097126
10.292490716,1,2090,1,1,-79.280986,-79.463841,36.078352,36.097126
11.007427259,1,3529,1,1,-79.268005,-79.463841,36.078909,36.097126
1.492358355,1,4087,1,1,-79.449453,-79.463841,36.078925,36.097126
4.222561291,1,4679,1,1,-79.536076,-79.463841,36.079045,36.097126
8.626413630,1,1330,1,1,-79.310955,-79.463841,36.079191,36.097126
10.161204292,1,2932,1,1,-79.283136,-79.463841,36.07978,36.097126
10.799009797,1,2869,1,1,-79.271548,-79.463841,36.080439,36.097126
1.156814954,1,3072,1,1,-79.466252,-79.463841,36.080498,36.097126
3.189943420,1,1580,1,1,-79.410523,-79.463841,36.080548,36.097126
3.360255080,1,2702,1,1,-79.407177,-79.463841,36.08075,36.097126
3.196763419,1,4701,1,1,-79.410127,-79.463841,36.081117,36.097126
1.099825852,1,3209,1,1,-79.467332,-79.463841,36.081461,36.097126
1.944488667,1,4992,1,1,-79.493297,-79.463841,36.082115,36.097126
11.117551179,1,4877,1,1,-79.26555,-79.463841,36.082583,36.097126
1.735558651,1,1218,1,1,-79.438426,-79.463841,36.082666,36.097126
2.963184201,1,3854,1,1,-79.41384,-79.463841,36.082758,36.097126
2.727421193,1,4201,1,1,-79.418165,-79.463841,36.083138,36.097126
3.552964602,1,1159,1,1,-79.525084,-79.463841,36.083172,36.097126
1.969576236,1,4832,1,1,-79.494619,-79.463841,36.083201,36.097126
10.346352798,1,3395,1,1,-79.279317,-79.463841,36.083476,36.097126
8.006700677,1,4525,1,1,-79.32143,-79.463841,36.08358,36.097126
1.724793658,1,4028,1,1,-79.437543,-79.463841,36.084031,36.097126
1.856279540,1,4550,1,1,-79.493209,-79.463841,36.084536,36.097126
1.975676052,1,3700,1,1,-79.432046,-79.463841,36.08458,36.097126
1.199206926,1,1812,1,1,-79.478799,-79.463841,36.084672,36.097126
0.859473436,1,2403,1,1,-79.457732,-79.463841,36.085709,36.097126
3.921521977,1,1261,1,1,-79.394933,-79.463841,36.086155,36.097126
3.921521977,1,1262,1,1,-79.394933,-79.463841,36.086155,36.097126
2.500402024,1,3508,1,1,-79.506516,-79.463841,36.086159,36.097126
2.318050518,1,3101,1,1,-79.503139,-79.463841,36.086309,36.097126
2.337255204,1,4940,1,1,-79.503545,-79.463841,36.086412,36.097126
10.356692198,1,1877,1,1,-79.278807,-79.463841,36.086686,36.097126
2.913209733,1,2795,1,1,-79.514809,-79.463841,36.08811,36.097126
3.762021540,1,1798,1,1,-79.530289,-79.463841,36.088116,36.097126
2.175770308,1,1842,1,1,-79.501252,-79.463841,36.088315,36.097126
0.773692716,1,3114,1,1,-79.472884,-79.463841,36.088642,36.097126
0.773692716,1,3128,1,1,-79.472884,-79.463841,36.088642,36.097126
2.841018905,1,1123,1,1,-79.513635,-79.463841,36.088668,36.097126
3.919913637,1,2503,1,1,-79.53328,-79.463841,36.088768,36.097126
1.515244796,1,1605,1,1,-79.488935,-79.463841,36.088777,36.097126
6.585680644,1,1963,1,1,-79.346339,-79.463841,36.088839,36.097126
3.636895082,1,1402,1,1,-79.528191,-79.463841,36.088972,36.097126
1.092284242,1,4107,1,1,-79.447035,-79.463841,36.089035,36.097126
1.514275243,1,4370,1,1,-79.489151,-79.463841,36.089253,36.097126
2.277427938,1,4012,1,1,-79.424182,-79.463841,36.089423,36.097126
10.282404622,1,4599,1,1,-79.279912,-79.463841,36.089714,36.097126
2.912734148,1,1734,1,1,-79.515197,-79.463841,36.089722,36.097126
2.148069095,1,3785,1,1,-79.501247,-79.463841,36.089859,36.097126
0.879776681,1,1759,1,1,-79.450901,-79.463841,36.089861,36.097126
2.938111357,1,4221,1,1,-79.515732,-79.463841,36.090065,36.097126
3.660299259,1,2669,1,1,-79.398835,-79.463841,36.090278,36.097126
0.724051058,1,1708,1,1,-79.474846,-79.463841,36.091583,36.097126
4.183511862,1,4520,1,1,-79.389217,-79.463841,36.091682,36.097126
1.048774428,1,1034,1,1,-79.44629,-79.463841,36.091718,36.097126
3.136634565,1,1377,1,1,-79.519645,-79.463841,36.091898,36.097126
10.927071364,1,3927,1,1,-79.268234,-79.463841,36.092084,36.097126
1.456612465,1,3682,1,1,-79.438464,-79.463841,36.092237,36.097126
10.931772017,1,3488,1,1,-79.268143,-79.463841,36.092253,36.097126
10.572499910,1,4671,1,1,-79.274561,-79.463841,36.092767,36.097126
3.770041162,1,1766,1,1,-79.531183,-79.463841,36.093136,36.097126
2.579828619,1,3732,1,1,-79.417889,-79.463841,36.093219,36.097126
3.645904630,1,4327,1,1,-79.529005,-79.463841,36.093726,36.097126
3.451365047,1,1645,1,1,-79.525516,-79.463841,36.093761,36.097126
3.046076721,1,3082,1,1,-79.518243,-79.463841,36.09381,36.097126
3.046076721,1,3086,1,1,-79.518243,-79.463841,36.09381,36.097126
0.652465968,1,2593,1,1,-79.474858,-79.463841,36.093977,36.097126
3.227571353,1,3340,1,1,-79.521552,-79.463841,36.094429,36.097126
0.811782835,1,3715,1,1,-79.478114,-79.463841,36.094887,36.097126
10.592440681,1,3256,1,1,-79.274142,-79.463841,36.09503,36.097126
2.248718928,1,1180,1,1,-79.423623,-79.463841,36.095381,36.097126
7.935836933,1,4199,1,1,-79.321718,-79.463841,36.095578,36.097126
0.587438623,1,1677,1,1,-79.474263,-79.463841,36.09596,36.097126
3.575698392,1,4890,1,1,-79.399805,-79.463841,36.096342,36.097126
0.558688166,1,2173,1,1,-79.453869,-79.463841,36.096455,36.097126
2.602837161,1,1713,1,1,-79.510455,-79.463841,36.096587,36.097126
0.314278196,1,2592,1,1,-79.469438,-79.463841,36.096642,36.097126
3.833176070,1,1772,1,1,-79.532495,-79.463841,36.096803,36.097126
3.633846708,1,3754,1,1,-79.528925,-79.463841,36.09683,36.097126
4.494574377,1,1175,1,1,-79.383342,-79.463841,36.097665,36.097126
0.175094943,1,4634,1,1,-79.46683,-79.463841,36.097893,36.097126
0.892081066,1,2149,1,1,-79.447899,-79.463841,36.097992,36.097126
1.082806741,1,1898,1,1,-79.444527,-79.463841,36.098549,36.097126
2.255905343,1,4837,1,1,-79.423477,-79.463841,36.098605,36.097126
0.134464845,1,3323,1,1,-79.46278,-79.463841,36.098873,36.097126
4.305228386,1,3305,1,1,-79.386772,-79.463841,36.099186,36.097126
10.904235274,1,4897,1,1,-79.268554,-79.463841,36.099358,36.097126
3.590823368,1,3920,1,1,-79.528085,-79.463841,36.099577,36.097126
3.511238991,1,4708,1,1,-79.526642,-79.463841,36.099832,36.097126
10.927005836,1,1239,1,1,-79.26816,-79.463841,36.100086,36.097126
4.169712574,1,1450,1,1,-79.538427,-79.463841,36.100223,36.097126
3.392622971,1,3520,1,1,-79.524471,-79.463841,36.100408,36.097126
0.495450831,1,4552,1,1,-79.471575,-79.463841,36.100642,36.097126
0.655080066,1,4274,1,1,-79.474699,-79.463841,36.100719,36.097126
2.178400616,1,3755,1,1,-79.425088,-79.463841,36.100793,36.097126
4.299842840,1,3367,1,1,-79.387007,-79.463841,36.101399,36.097126
3.688236167,1,4319,1,1,-79.398,-79.463841,36.10148,36.097126
0.482862320,1,1659,1,1,-79.470548,-79.463841,36.101538,36.097126
3.574524228,1,3843,1,1,-79.527591,-79.463841,36.101912,36.097126
3.384418935,1,4071,1,1,-79.403612,-79.463841,36.102679,36.097126
3.384418935,1,4072,1,1,-79.403612,-79.463841,36.102679,36.097126
5.123967940,1,2634,1,1,-79.372321,-79.463841,36.102679,36.097126
0.539706008,1,4369,1,1,-79.470628,-79.463841,36.102688,36.097126
0.627101661,1,4457,1,1,-79.472682,-79.463841,36.102724,36.097126
1.827657934,1,2080,1,1,-79.431919,-79.463841,36.102988,36.097126
10.820878874,1,1717,1,1,-79.27016,-79.463841,36.103014,36.097126
10.823997682,1,3769,1,1,-79.270137,-79.463841,36.103699,36.097126
6.076020922,1,2656,1,1,-79.355316,-79.463841,36.103716,36.097126
3.422166844,1,4065,1,1,-79.524586,-79.463841,36.103754,36.097126
1.388272642,1,1683,1,1,-79.440499,-79.463841,36.104052,36.097126
1.388272642,1,1686,1,1,-79.440499,-79.463841,36.104052,36.097126
10.586499255,1,4728,1,1,-79.274443,-79.463841,36.104568,36.097126
4.353332404,1,1887,1,1,-79.386459,-79.463841,36.104885,36.097126
2.922328237,1,4145,1,1,-79.412746,-79.463841,36.106311,36.097126
2.922328237,1,4147,1,1,-79.412746,-79.463841,36.106311,36.097126
11.289527882,1,3777,1,1,-79.26201,-79.463841,36.107225,36.097126
10.810041725,1,3247,1,1,-79.270653,-79.463841,36.107687,36.097126
1.772173629,1,2953,1,1,-79.435306,-79.463841,36.108362,36.097126
10.285676488,1,4811,1,1,-79.280189,-79.463841,36.108997,36.097126
2.724744532,1,1361,1,1,-79.417315,-79.463841,36.109038,36.097126
1.001361342,1,1771,1,1,-79.453953,-79.463841,36.109217,36.097126
9.210710767,1,4626,1,1,-79.299544,-79.463841,36.109279,36.097126
9.390635119,1,2679,1,1,-79.296406,-79.463841,36.110139,36.097126
1.723136061,1,2955,1,1,-79.438404,-79.463841,36.111251,36.097126
10.706814062,1,2793,1,1,-79.272888,-79.463841,36.111547,36.097126
8.119214431,1,3345,1,1,-79.319673,-79.463841,36.112609,36.097126
3.949474584,1,3370,1,1,-79.531934,-79.463841,36.11263,36.097126
3.956552175,1,4986,1,1,-79.531848,-79.463841,36.113243,36.097126
1.866389622,1,2975,1,1,-79.43702,-79.463841,36.113251,36.097126
3.747721235,1,1539,1,1,-79.527904,-79.463841,36.113337,36.097126
3.803798546,1,1507,1,1,-79.528801,-79.463841,36.113738,36.097126
3.803798546,1,1510,1,1,-79.528801,-79.463841,36.113738,36.097126
1.891738214,1,3398,1,1,-79.437472,-79.463841,36.114321,36.097126
1.783018013,1,3339,1,1,-79.440359,-79.463841,36.114617,36.097126
3.594599940,1,1132,1,1,-79.524125,-79.463841,36.115405,36.097126
1.648109006,1,1339,1,1,-79.482571,-79.463841,36.115563,36.097126
8.405789416,1,4098,1,1,-79.315217,-79.463841,36.116637,36.097126
4.156981782,1,4378,1,1,-79.53426,-79.463841,36.116685,36.097126
3.159319137,1,1647,1,1,-79.514831,-79.463841,36.116962,36.097126
7.285968733,1,1631,1,1,-79.335897,-79.463841,36.117952,36.097126
2.397288958,1,1449,1,1,-79.430391,-79.463841,36.118883,36.097126
3.310638102,1,1195,1,1,-79.411384,-79.463841,36.119476,36.097126
6.307623343,1,3099,1,1,-79.354487,-79.463841,36.120101,36.097126
6.698999899,1,3852,1,1,-79.347311,-79.463841,36.120279,36.097126
9.526374139,1,3677,1,1,-79.29598,-79.463841,36.121959,36.097126
6.399831575,1,4655,1,1,-79.353612,-79.463841,36.122584,36.097126
1.937890494,1,3255,1,1,-79.476365,-79.463841,36.123283,36.097126
2.183575560,1,3967,1,1,-79.484381,-79.463841,36.12402,36.097126
1.934402363,1,1503,1,1,-79.457179,-79.463841,36.124599,36.097126
11.048911607,1,1136,1,1,-79.268987,-79.463841,36.125209,36.097126
5.001796249,1,1685,1,1,-79.382561,-79.463841,36.127594,36.097126
5.001796249,1,1690,1,1,-79.382561,-79.463841,36.127594,36.097126
2.240268356,1,4334,1,1,-79.476998,-79.463841,36.127756,36.097126
2.835967973,1,2052,1,1,-79.497303,-79.463841,36.128009,36.097126
10.377195132,1,2212,1,1,-79.282605,-79.463841,36.130568,36.097126
2.460653351,1,1943,1,1,-79.477034,-79.463841,36.131105,36.097126
3.744587721,1,2862,1,1,-79.413204,-79.463841,36.132672,36.097126
11.319948836,1,3332,1,1,-79.266462,-79.463841,36.134745,36.097126
3.522660842,1,3666,1,1,-79.430219,-79.463841,36.14027,36.097126
3.623076967,1,3519,1,1,-79.428555,-79.463841,36.141136,36.097126
3.091308209,1,3196,1,1,-79.462441,-79.463841,36.14185,36.097126
3.447773384,1,4038,1,1,-79.441889,-79.463841,36.143766,36.097126
9.242444687,1,4498,1,1,-79.308969,-79.463841,36.144466,36.097126
3.724590476,1,1457,1,1,-79.434148,-79.463841,36.145399,36.097126
3.429459079,1,2230,1,1,-79.451186,-79.463841,36.145694,36.097126
6.686498777,1,4476,1,1,-79.363248,-79.463841,36.149681,36.097126
3.800475211,1,2337,1,1,-79.4565,-79.463841,36.151807,36.097126
7.887808241,1,4641,1,1,-79.340296,-79.463841,36.15256,36.097126
4.176000729,1,1988,1,1,-79.460034,-79.463841,36.157484,36.097126
5.575979417,1,4126,1,1,-79.525654,-79.463841,36.160525,36.097126
5.206623799,1,1907,1,1,-79.456086,-79.463841,36.172217,36.097126
10.080581966,1,2974,1,1,-79.30935,-79.463841,36.172728,36.097126
10.080581966,1,2979,1,1,-79.30935,-79.463841,36.172728,36.097126
8.211833605,1,1387,1,1,-79.350704,-79.463841,36.173119,36.097126
10.169288037,1,4689,1,1,-79.308946,-79.463841,36.174655,36.097126
6.938101042,1,3088,1,1,-79.386986,-79.463841,36.176054,36.097126
7.072867220,1,3460,1,1,-79.383782,-79.463841,36.176481,36.097126
6.493351101,1,4213,1,1,-79.523895,-79.463841,36.177617,36.097126
7.012259317,1,3389,1,1,-79.388177,-79.463841,36.17815,36.097126
7.040616935,1,3346,1,1,-79.388776,-79.463841,36.179024,36.097126
5.886190525,1,3484,1,1,-79.464815,-79.463841,36.182309,36.097126
6.941572857,1,2133,1,1,-79.5268,-79.463841,36.18377,36.097126
6.602948655,1,1046,1,1,-79.417471,-79.463841,36.185043,36.097126
6.789247623,1,4143,1,1,-79.501268,-79.463841,36.190618,36.097126
6.568480686,1,2368,1,1,-79.4712,-79.463841,36.192001,36.097126
6.924194532,1,2611,1,1,-79.489724,-79.463841,36.195131,36.097126
7.845296496,1,3141,1,1,-79.400089,-79.463841,36.198324,36.097126
10.554110858,1,4773,1,1,-79.322855,-79.463841,36.198956,36.097126
7.900705685,1,4037,1,1,-79.400471,-79.463841,36.199378,36.097126
8.260103863,1,3289,1,1,-79.479478,-79.463841,36.216,36.097126
9.086170640,1,3390,1,1,-79.531974,-79.463841,36.216564,36.097126
8.394405764,1,3319,1,1,-79.473853,-79.463841,36.218343,36.097126
8.742376031,1,1529,1,1,-79.472201,-79.463841,36.223468,36.097126
14.422467764,1,3230,1,1,-79.260177,-79.463841,36.225693,36.097126
10.552324740,1,1784,1,1,-79.363681,-79.463841,36.226676,36.097126
10.427654691,1,1459,1,1,-79.518399,-79.463841,36.241468,36.097126
6.731481896,1,2642,2,2,-79.326744,-79.322221,35.845474,35.942825
7.281878691,1,3019,2,2,-79.391244,-79.322221,35.853495,35.942825
5.011752019,1,2559,2,2,-79.29441,-79.322221,35.87388,35.942825
5.257687222,1,3143,2,2,-79.273527,-79.322221,35.877753,35.942825
5.113030540,1,3940,2,2,-79.367869,-79.322221,35.878726,35.942825
4.973481314,1,3033,2,2,-79.366033,-79.322221,35.880202,35.942825
8.946742830,1,1502,2,2,-79.46532,-79.322221,35.885091,35.942825
11.819716480,1,1227,2,2,-79.524572,-79.322221,35.893774,35.942825
2.385172413,1,3929,2,2,-79.347595,-79.322221,35.915087,35.942825
3.950969634,1,4999,2,2,-79.388436,-79.322221,35.922951,35.942825
1.894035340,1,1958,2,2,-79.348712,-79.322221,35.925758,35.942825
3.286089371,1,4922,2,2,-79.377129,-79.322221,35.925939,35.942825
9.496033206,1,3639,2,2,-79.491321,-79.322221,35.930937,35.942825
0.590746023,1,4306,2,2,-79.329719,-79.322221,35.936805,35.942825
1.292030704,1,1345,2,2,-79.344364,-79.322221,35.937511,35.942825
3.193871988,1,2153,2,2,-79.26547,-79.322221,35.937787,35.942825
3.201708362,1,4301,2,2,-79.265159,-79.322221,35.939259,35.942825
0.240985874,1,2334,2,2,-79.324988,-79.322221,35.940152,35.942825
8.055371596,1,2835,2,2,-79.466187,-79.322221,35.940528,35.942825
0.496886286,1,3008,2,2,-79.33109,-79.322221,35.942433,35.942825
4.557944907,1,4691,2,2,-79.403575,-79.322221,35.946473,35.942825
0.374722425,1,1357,2,2,-79.318845,-79.322221,35.947509,35.942825
0.949653288,1,2919,2,2,-79.336034,-79.322221,35.950815,35.942825
8.288417103,1,1419,2,2,-79.469969,-79.322221,35.951876,35.942825
1.027142859,1,3792,2,2,-79.326166,-79.322221,35.957343,35.942825
9.529077982,1,4077,2,2,-79.491211,-79.322221,35.96027,35.942825
3.092872453,1,4033,2,2,-79.274566,-79.322221,35.965528,35.942825
1.739022855,1,2802,2,2,-79.322,-79.322221,35.967992,35.942825
6.565153621,1,2429,2,2,-79.435296,-79.322221,35.96831,35.942825
3.584870455,1,3201,2,2,-79.270911,-79.322221,35.973917,35.942825
2.465271206,1,1633,2,2,-79.326025,-79.322221,35.97837,35.942825
3.438161389,1,3325,2,2,-79.363059,-79.322221,35.980017,35.942825
2.824557738,1,3365,2,2,-79.342695,-79.322221,35.980193,35.942825
9.861284105,1,4026,2,2,-79.491325,-79.322221,35.983244,35.942825
6.537096505,1,2180,2,2,-79.425499,-79.322221,35.987131,35.942825
3.330301145,1,1597,2,2,-79.309548,-79.322221,35.989918,35.942825
3.342135019,1,3813,2,2,-79.330526,-79.322221,35.990724,35.942825
10.950190307,1,4699,2,2,-79.508801,-79.322221,35.990889,35.942825
8.149707619,1,3168,2,2,-79.453637,-79.322221,35.9938,35.942825
4.760157407,1,1985,2,2,-79.373008,-79.322221,35.99811,35.942825
4.029174366,1,3939,2,2,-79.340681,-79.322221,35.99919,35.942825
5.161078450,1,4064,2,2,-79.38273,-79.322221,35.999224,35.942825
8.553534395,1,1090,2,2,-79.458111,-79.322221,35.999647,35.942825
5.115130902,1,4732,2,2,-79.37638,-79.322221,36.002482,35.942825
5.278304382,1,1652,2,2,-79.380029,-79.322221,36.003212,35.942825
6.895212796,1,3556,2,2,-79.420188,-79.322221,36.003422,35.942825
5.494994319,1,4956,2,2,-79.385644,-79.322221,36.003568,35.942825
4.278271292,1,1026,2,2,-79.322729,-79.322221,36.00474,35.942825
4.278271292,1,1037,2,2,-79.322729,-79.322221,36.00474,35.942825
5.873654001,1,3111,2,2,-79.391557,-79.322221,36.006679,35.942825
5.873654001,1,3112,2,2,-79.391557,-79.322221,36.006679,35.942825
5.116976661,1,1489,2,2,-79.294111,-79.322221,36.013299,35.942825
6.954397088,1,4564,2,2,-79.410831,-79.322221,36.013449,35.942825
5.469480717,1,4216,2,2,-79.361247,-79.322221,36.015408,35.942825
13.124858563,1,3504,2,2,-79.5387,-79.322221,36.016252,35.942825
5.488239325,1,2323,2,2,-79.357013,-79.322221,36.017095,35.942825
8.577513359,1,3376,2,2,-79.442765,-79.322221,36.019602,35.942825
5.335027438,1,2206,2,2,-79.315855,-79.322221,36.019863,35.942825
11.044629134,1,4267,2,2,-79.494808,-79.322221,36.020573,35.942825
5.424059275,1,1523,2,2,-79.314971,-79.322221,36.021104,35.942825
5.549700617,1,2971,2,2,-79.308636,-79.322221,36.022386,35.942825
6.780189682,1,3877,2,2,-79.392944,-79.322221,36.022533,35.942825
6.686882111,1,2539,2,2,-79.389989,-79.322221,36.022563,35.942825
10.989089882,1,4538,2,2,-79.491826,-79.322221,36.023182,35.942825
11.289545041,1,4995,2,2,-79.497969,-79.322221,36.023262,35.942825
11.213797226,1,1368,2,2,-79.495025,-79.322221,36.025199,35.942825
11.081209539,1,3623,2,2,-79.491835,-79.322221,36.025781,35.942825
7.967075978,1,3824,2,2,-79.420626,-79.322221,36.026216,35.942825
7.967075978,1,3827,2,2,-79.420626,-79.322221,36.026216,35.942825
5.781602758,1,3066,2,2,-79.315367,-79.322221,36.026314,35.942825
9.198438769,1,2551,2,2,-79.450127,-79.322221,36.026549,35.942825
7.950316571,1,1543,2,2,-79.41847,-79.322221,36.027519,35.942825
5.978967566,1,2373,2,2,-79.343199,-79.322221,36.027673,35.942825
6.316968389,1,2641,2,2,-79.28048,-79.322221,36.027778,35.942825
6.734210667,1,3136,2,2,-79.375064,-79.322221,36.030404,35.942825
11.574142061,1,4800,2,2,-79.497798,-79.322221,36.031563,35.942825
6.789892758,1,1511,2,2,-79.369965,-79.322221,36.033178,35.942825
6.789892758,1,1512,2,2,-79.369965,-79.322221,36.033178,35.942825
